"","interval.ma","accepted_name","lat","lng","cell","extinct"
"503",252.17,"Glabrocingulum (Ananias)",-87.62,-101.98,614,0
"504",252.17,"Glabrocingulum (Ananias)",-87.2,-127.08,614,0
"505",252.17,"Glabrocingulum (Ananias)",-35.16,52.3,602,0
"506",252.17,"Glyptospira",-13.97,100.35,653,1
"507",252.17,"Goniasma",13.35,-29.57,144,1
"508",252.17,"Goniasma",13.34,-29.54,144,1
"509",252.17,"Goniasma",-35.32,52.06,602,1
"510",252.17,"Goniasma",13.34,-29.58,144,1
"511",252.17,"Goniasma",-35.54,52.06,602,1
"512",252.17,"Goniasma",-35.24,52.12,602,1
"513",252.17,"Goniasma",-35.61,52.13,602,1
"514",252.17,"Goniasma",-35.51,52.19,602,1
"515",252.17,"Goniasma",-18.47,107.63,661,1
"516",252.17,"Goniasma",-35.32,52.06,602,1
"517",252.17,"Goniasma",13.37,-29.5,144,1
"518",252.17,"Goniasma",13.36,-29.54,144,1
"519",252.17,"Grammatodon",-16.95,108.49,662,0
"520",252.17,"Grammatodon (Cosmetodon)",-15.26,104.61,662,0
"521",252.17,"Grammatodon (Cosmetodon)",-15.26,104.61,662,0
"522",252.17,"Grammatodon (Cosmetodon)",-15.26,104.61,662,0
"523",252.17,"Guichiella",-14.4,106.47,662,0
"524",252.17,"Guizhoupecten",-14.4,106.47,662,1
"525",252.17,"Guizhoupecten",-14.4,106.47,662,1
"526",252.17,"Guizhoupecten",-11.67,105.28,653,1
"527",252.17,"Guizhoupecten",-15.26,104.61,662,1
"528",252.17,"Guizhoupecten",-14.49,105.56,662,1
"529",252.17,"Guizhoupecten",-11.67,105.29,653,1
"530",252.17,"Guizhoupecten",-14.49,105.56,662,1
"531",252.17,"Guizhoupecten",-15.13,104.76,662,1
"532",252.17,"Guizhoupecten",-16.95,108.94,662,1
"533",252.17,"Guizhoupecten",-15.26,104.61,662,1
"534",252.17,"Guizhoupecten",-17.05,108.91,662,1
"535",252.17,"Guizhoupecten",-12.13,105.82,662,1
"536",252.17,"Guizhoupecten",-15.26,104.61,662,1
"537",252.17,"Guizhoupecten",-16.04,105.72,662,1
"538",252.17,"Guizhoupecten",-15.26,104.61,662,1
"539",252.17,"Guizhoupecten",2.24,129.43,693,1
"540",252.17,"Guizhoupecten",-15.54,105.64,662,1
"541",252.17,"Gujocardita",-15.41,104.04,652,1
"542",252.17,"Gujocardita",2.18,129.88,693,1
"543",252.17,"Gujocardita",-15.26,104.61,662,1
"544",252.17,"Gujocardita",-15.26,104.61,662,1
"545",252.17,"Gujocardita",-14.85,105.33,662,1
"546",252.17,"Gujocardita",-15.12,104.77,662,1
"547",252.17,"Gujocardita",-15.26,104.61,662,1
"548",252.17,"Hayasakapecten",-17.05,108.91,662,1
"549",252.17,"Hayasakapecten",-12.18,105.8,662,1
"550",252.17,"Hayasakapecten",-14.54,111.41,662,1
"551",252.17,"Hayasakapecten",-12.13,105.82,662,1
"552",252.17,"Heshanietta",-16.95,108.49,662,1
"553",252.17,"Heteropecten",-46.49,52.74,601,0
"554",252.17,"Heteropecten",-13.04,115.6,672,0
"555",252.17,"Heteropecten",-13.04,115.6,672,0
"556",252.17,"Heteropecten",-16.83,86.45,309,0
"557",252.17,"Hinnites",12.12,36.16,247,0
"558",252.17,"Holopea",-9.98,114.85,672,0
"559",252.17,"Holopea",-9.98,114.85,672,0
"560",252.17,"Holopella",-35.24,52.12,602,0
"561",252.17,"Holopella",-35.61,52.13,602,0
"562",252.17,"Hunanopecten",-8.68,114.08,672,1
"563",252.17,"Hunanopecten",-13.04,115.6,672,1
"564",252.17,"Hunanopecten",-13.04,115.6,672,1
"565",252.17,"Hunanopecten",-13.05,115.6,672,1
"566",252.17,"Hunanopecten",-13.57,111.26,662,1
"567",252.17,"Hunanopecten",-18.62,107.65,661,1
"568",252.17,"Hunanopecten",-13.05,115.6,672,1
"569",252.17,"Hunanopecten",-13.04,115.6,672,1
"570",252.17,"Hunanopecten",-18.62,107.65,661,1
"571",252.17,"Hunanopecten",-13.05,115.6,672,1
"572",252.17,"Hunanopecten",4.25,113.35,674,1
"573",252.17,"Hunanopecten",-13.05,115.6,672,1
"574",252.17,"Hunanopecten",-8.68,114.08,672,1
"575",252.17,"Hunanopecten",-13.57,111.26,662,1
"576",252.17,"Hunanopecten",-13.05,115.6,672,1
"577",252.17,"Hunanopecten",-12.69,110.27,662,1
"578",252.17,"Hunanopecten",-15.06,112.74,662,1
"579",252.17,"Hunanopecten",-13.05,115.6,672,1
"580",252.17,"Hunanopecten",-8.76,104.33,653,1
"581",252.17,"Hunanopecten",-13.06,115.6,672,1
"582",252.17,"Hunanopecten",-18.62,107.65,661,1
"583",252.17,"Hunanopecten",-13.04,115.6,672,1
"584",252.17,"Hunanopecten",-15.35,105.29,662,1
"585",252.17,"Hunanopecten",-11.07,107.66,662,1
"586",252.17,"Hunanopecten",-13.05,115.6,672,1
"587",252.17,"Hunanopecten",-13.02,115.61,672,1
"588",252.17,"Hunanopecten",-8.99,104.07,653,1
"589",252.17,"Hunanopecten",-13.06,115.6,672,1
"590",252.17,"Hunanopecten",-15.54,105.64,662,1
"591",252.17,"Hunanopecten",-13.06,115.6,672,1
"592",252.17,"Hunanopecten",-13.01,110.43,662,1
"593",252.17,"Hunanopecten",-8.76,104.33,653,1
"594",252.17,"Hunanopecten",-13.06,115.6,672,1
"595",252.17,"Hunanopecten",-13.03,110.43,662,1
"596",252.17,"Hunanopecten",-14.2,111.89,662,1
"597",252.17,"Hunanopecten",-13.04,115.6,672,1
"598",252.17,"Hunanopecten",-14.54,111.41,662,1
"599",252.17,"Hunanopecten",-13.29,110.1,662,1
"600",252.17,"Hunanopecten",-8.02,106.03,663,1
"601",252.17,"Hunanopecten",-13.04,115.6,672,1
"602",252.17,"Hunanopecten",-13.04,115.6,672,1
"603",252.17,"Hunanopecten",-16.91,108.84,662,1
"604",252.17,"Hunanopecten",-8.99,104.07,653,1
"605",252.17,"Hunanopecten",-13.04,115.6,672,1
"606",252.17,"Hunanopecten",-13.02,115.61,672,1
"607",252.17,"Hunanopecten",-14.85,105.33,662,1
"608",252.17,"Hunanopecten",-9.53,112.71,672,1
"609",252.17,"Hunanopecten",-8.99,104.07,653,1
"610",252.17,"Hunanopecten",-16.04,105.72,662,1
"611",252.17,"Hunanopecten",-17.05,108.91,662,1
"612",252.17,"Hunanopecten",4.25,113.35,674,1
"613",252.17,"Hunanopecten",-13.06,115.6,672,1
"614",252.17,"Hunanopecten",-8.64,104.36,653,1
"615",252.17,"Hunanopecten",-8.99,104.07,653,1
"616",252.17,"Hunanopecten",-13.05,115.6,672,1
"617",252.17,"Hunanopecten",3.89,114.4,674,1
"618",252.17,"Hunanopecten",-13.05,115.6,672,1
"619",252.17,"Hunanopecten",-18.52,107.65,661,1
"620",252.17,"Hunanopecten",-15.15,112.69,662,1
"621",252.17,"Hunanopecten",4.25,113.35,674,1
"622",252.17,"Hyphantozyga",-16.95,108.49,662,1
"623",252.17,"Ianthinopsis",-35.32,52.06,602,1
"624",252.17,"Intomodesma",83.32,103.34,370,1
"625",252.17,"Intomodesma",-46.47,52.7,601,1
"626",252.17,"Intomodesma",53.25,42.15,271,1
"627",252.17,"Intomodesma",83.32,103.36,370,1
"628",252.17,"Intomodesma",83.99,101.4,370,1
"629",252.17,"Intomodesma",85.96,95.15,370,1
"630",252.17,"Intomodesma",74.81,66.01,351,1
"631",252.17,"Intomodesma",83.32,103.36,370,1
"632",252.17,"Intomodesma",87.44,-128.01,6,1
"633",252.17,"Intomodesma",79.66,90.42,370,1
"634",252.17,"Intomodesma",75.81,77.63,360,1
"635",252.17,"Intomodesma",83.32,103.33,370,1
"636",252.17,"Intomodesma",75.95,80.53,360,1
"637",252.17,"Intomodesma",74.46,60.5,351,1
"638",252.17,"Isognomon",-15.13,104.76,662,0
"639",252.17,"Isognomon",-15.13,104.76,662,0
"640",252.17,"Isognomon",-15.13,104.76,662,0
"641",252.17,"Janeia",-12.48,110.51,662,1
"642",252.17,"Janeia",-13.29,110.1,662,1
"643",252.17,"Janeia",-8.88,109.39,663,1
"644",252.17,"Jedria",-16.95,108.49,662,0
"645",252.17,"Jedria",-18.47,107.63,661,0
"646",252.17,"Jedria",-16.95,108.49,662,0
"647",252.17,"Kokenospira",-15.26,104.61,662,1
"648",252.17,"Laxella",-9.98,114.85,672,0
"649",252.17,"Laxella",-16.95,108.49,662,0
"650",252.17,"Leptochondria",-11.24,105.33,653,0
"651",252.17,"Leptochondria",-18.62,107.65,661,0
"652",252.17,"Leptochondria",-18.52,107.65,661,0
"653",252.17,"Leptochondria",-15.35,105.29,662,0
"654",252.17,"Leptochondria",-10.6,105.65,653,0
"655",252.17,"Leptochondria",-15.13,104.76,662,0
"656",252.17,"Leptochondria",-11.24,105.33,653,0
"657",252.17,"Leptochondria",-13.04,115.6,672,0
"658",252.17,"Leptochondria",2.18,129.88,693,0
"659",252.17,"Leptochondria",-13.04,115.6,672,0
"660",252.17,"Leptochondria",-7.66,116.57,672,0
"661",252.17,"Leptochondria",-18.62,107.65,661,0
"662",252.17,"Leptochondria",-11.67,105.28,653,0
"663",252.17,"Leptochondria",-13.04,115.6,672,0
"664",252.17,"Leptodesma",13.35,-29.57,144,1
"665",252.17,"Leptodesma",-35.38,52.12,602,1
"666",252.17,"Leptodesma",2.27,128.69,693,1
"667",252.17,"Leptodesma",-13.05,115.6,672,1
"668",252.17,"Leptodesma",13.37,-29.5,144,1
"669",252.17,"Leptodesma",-17.05,108.91,662,1
"670",252.17,"Leptodesma",-14.49,105.56,662,1
"671",252.17,"Leptodesma",-35.24,52.12,602,1
"672",252.17,"Leptodesma (Leiopteria)",-15.26,104.61,662,1
"673",252.17,"Leptodesma (Leiopteria)",-15.26,104.61,662,1
"674",252.17,"Leptodesma (Leiopteria)",-15.26,104.61,662,1
"675",252.17,"Leptodesma (Leiopteria)",-13.04,115.6,672,1
"676",252.17,"Leptodesma (Leiopteria)",-15.12,104.77,662,1
"677",252.17,"Leptodesma (Leiopteria)",-15.26,104.61,662,1
"678",252.17,"Leptodesma (Leiopteria)",-15.26,104.61,662,1
"679",252.17,"Leptomphalus",-35.32,52.06,602,1
"680",252.17,"Leptomphalus",-35.24,52.12,602,1
"681",252.17,"Leptoptygma",-11.27,105.31,653,1
"682",252.17,"Leptoptygma",-16.95,108.49,662,1
"683",252.17,"Levizygopleura",-16.95,108.49,662,1
"684",252.17,"Liebea",-15.26,104.61,662,1
"685",252.17,"Liebea",-15.26,104.61,662,1
"686",252.17,"Liebea",-13.05,115.6,672,1
"687",252.17,"Liebea",12.12,36.16,247,1
"688",252.17,"Liebea",-13.04,115.6,672,1
"689",252.17,"Liebea",-16.83,86.45,309,1
"690",252.17,"Liebea",-15.54,105.64,662,1
"691",252.17,"Liebea",-14.49,105.56,662,1
"692",252.17,"Liebea",-15.26,104.61,662,1
"693",252.17,"Liebea",-17.05,108.91,662,1
"694",252.17,"Limipecten",-15.13,104.76,662,1
"695",252.17,"Limipecten",-15.13,104.76,662,1
"696",252.17,"Limipecten",-14.4,106.47,662,1
"697",252.17,"Limipecten",-14.49,105.56,662,1
"698",252.17,"Limipecten",-15.13,104.76,662,1
"699",252.17,"Limipecten",-11.67,105.29,653,1
"700",252.17,"Lithodomina",-35.42,52.08,602,1
"701",252.17,"Lithodomina",-35.24,52.12,602,1
"702",252.17,"Lithodomina",-45.22,53.14,601,1
"703",252.17,"Lithodomina",-35.32,52.06,602,1
"704",252.17,"Lithophaga",-35.32,52.06,602,0
"705",252.17,"Lithophaga",-35.24,52.12,602,0
"706",252.17,"Lopha",-13.05,115.6,672,0
"707",252.17,"Lopha",-13.05,115.6,672,0
"708",252.17,"Lopha",-13.04,115.6,672,0
"709",252.17,"Lopha",-13.05,115.6,672,0
"710",252.17,"Lopha",-16.12,104.18,652,0
"711",252.17,"Lopha",2.18,129.88,693,0
"712",252.17,"Loripes",-35.59,52.23,602,0
"713",252.17,"Loripes",-35.59,52.2,602,0
"714",252.17,"Loripes",-35.51,52.19,602,0
"715",252.17,"Loripes",-35.32,52.06,602,0
"716",252.17,"Lucina",-35.24,52.12,602,0
"717",252.17,"Lucina",-35.24,52.12,602,0
"718",252.17,"Lucina",-35.32,52.06,602,0
"719",252.17,"Luoguella",-13.97,100.35,653,1
"720",252.17,"Luoguispira",-13.97,100.35,653,1
"721",252.17,"Luoguispira",-16.95,108.49,662,1
"722",252.17,"Lyroschizodus",-35.32,52.06,602,1
"723",252.17,"Lyroschizodus",-35.29,52.14,602,1
"724",252.17,"Lyroschizodus",-35.32,52.06,602,1
"725",252.17,"Lyroschizodus",-35.24,52.12,602,1
"726",252.17,"Lyroschizodus",-35.54,52.06,602,1
"727",252.17,"Maitaia",83.32,103.34,370,0
"728",252.17,"Maitaia",74.45,56.24,351,0
"729",252.17,"Maitaia",-69.29,148.56,643,0
"730",252.17,"Manzanospira",-16.95,108.49,662,1
"731",252.17,"Meekospira",-16.95,108.49,662,1
"732",252.17,"Meekospira",-16.95,108.49,662,1
"733",252.17,"Meekospira",-16.95,108.49,662,1
"734",252.17,"Megadesmus",-45.22,53.14,601,1
"735",252.17,"Merismopteria",-46.48,52.74,601,1
"736",252.17,"Microlampra",-16.95,108.49,662,1
"737",252.17,"Mirochiliticus",-15.26,104.61,662,1
"738",252.17,"Mirochiliticus",-15.41,104.04,652,1
"739",252.17,"Mirochiliticus",-15.26,104.61,662,1
"740",252.17,"Murchisonia",-15.13,104.76,662,0
"741",252.17,"Murchisonia (Murchisonia)",-15.26,104.61,662,1
"742",252.17,"Murchisonia (Murchisonia)",-15.26,104.61,662,1
"743",252.17,"Myalina",-8.99,104.07,653,0
"744",252.17,"Myalina",13.36,-29.56,144,0
"745",252.17,"Myalina",13.34,-29.58,144,0
"746",252.17,"Myalina",-8.99,104.07,653,0
"747",252.17,"Myalina",-15.26,104.61,662,0
"748",252.17,"Myalina",13.35,-29.57,144,0
"749",252.17,"Myalina",13.34,-29.58,144,0
"750",252.17,"Myalina (Myalinella)",-35.24,52.12,602,0
"751",252.17,"Myalina (Myalinella)",15.3,-26.07,154,0
"752",252.17,"Myonia",-87.27,-122.32,614,1
"753",252.17,"Myonia",-15.26,104.61,662,1
"754",252.17,"Myonia",85.1,-143.06,6,1
"755",252.17,"Myonia (Pachymyonia)",83.32,103.34,370,1
"756",252.17,"Myophoria",-35.32,52.06,602,0
"757",252.17,"Naticasinus",-16.95,108.49,662,1
"758",252.17,"Naticopsis",15.3,-26.07,154,0
"759",252.17,"Naticopsis",13.35,-29.57,144,0
"760",252.17,"Naticopsis",-16.95,108.49,662,0
"761",252.17,"Naticopsis",-35.42,52.08,602,0
"762",252.17,"Naticopsis",-16.95,108.49,662,0
"763",252.17,"Naticopsis",-35.61,52.13,602,0
"764",252.17,"Naticopsis",-11.67,105.29,653,0
"765",252.17,"Naticopsis",-15.26,104.61,662,0
"766",252.17,"Naticopsis",-35.24,52.12,602,0
"767",252.17,"Naticopsis",-35.29,52.14,602,0
"768",252.17,"Naticopsis",-15.26,104.61,662,0
"769",252.17,"Naticopsis",-15.26,104.61,662,0
"770",252.17,"Naticopsis",-35.32,52.06,602,0
"771",252.17,"Naticopsis (Naticopsis)",-18.47,107.63,661,0
"772",252.17,"Naticopsis (Naticopsis)",-16.95,108.49,662,0
"773",252.17,"Naticopsis (Naticopsis)",-13.97,100.35,653,0
"774",252.17,"Naticopsis (Naticopsis)",-16.95,108.49,662,0
"775",252.17,"Naticopsis (Naticopsis)",-35.32,52.06,602,0
"776",252.17,"Naticopsis (Vernelia)",-11.27,105.31,653,0
"777",252.17,"Neilsonia",26.74,54.06,277,1
"778",252.17,"Neoschizodus",-15.12,104.77,662,0
"779",252.17,"Neoschizodus",-7.58,116.29,672,0
"780",252.17,"Neoschizodus",2.18,129.88,693,0
"781",252.17,"Neoschizodus",1.4,127.6,693,0
"782",252.17,"Netschajewia",-13.04,115.6,672,1
"783",252.17,"Netschajewia",-13.04,115.6,672,1
"784",252.17,"Netschajewia",-14.4,106.47,662,1
"785",252.17,"Netschajewia",-13.04,115.6,672,1
"786",252.17,"Ninglangella",-13.97,100.35,653,1
"787",252.17,"Nuculanella",1.4,127.6,693,1
"788",252.17,"Nuculavus",13.36,-29.56,144,1
"789",252.17,"Nuculavus",13.38,-29.54,144,1
"790",252.17,"Nuculavus",13.4,-29.53,144,1
"791",252.17,"Nuculavus",13.36,-29.54,144,1
"792",252.17,"Nuculavus",13.37,-29.5,144,1
"793",252.17,"Nuculites",1.4,127.6,693,1
"794",252.17,"Nuculites (Cleidophorus)",-35.59,52.23,602,1
"795",252.17,"Nuculites (Cleidophorus)",-35.54,52.06,602,1
"796",252.17,"Nuculopsis",2.26,128.69,693,0
"797",252.17,"Nuculopsis",-13.04,115.6,672,0
"798",252.17,"Nuculopsis",-35.24,52.12,602,0
"799",252.17,"Nuculopsis",-15.26,104.61,662,0
"800",252.17,"Nuculopsis",-15.41,104.04,652,0
"801",252.17,"Nuculopsis",12.14,36.15,247,0
"802",252.17,"Nuculopsis",-15.13,104.76,662,0
"803",252.17,"Nuculopsis",-18.62,107.65,661,0
"804",252.17,"Nuculopsis",12.12,36.16,247,0
"805",252.17,"Nuculopsis",-35.54,52.06,602,0
"806",252.17,"Nuculopsis",-13.05,115.6,672,0
"807",252.17,"Nuculopsis",-15.26,104.61,662,0
"808",252.17,"Nuculopsis",2.27,128.69,693,0
"809",252.17,"Nuculopsis",-15.13,104.76,662,0
"810",252.17,"Nuculopsis",-16.04,105.72,662,0
"811",252.17,"Nuculopsis",-13.04,115.6,672,0
"812",252.17,"Nuculopsis",-15.13,104.76,662,0
"813",252.17,"Nuculopsis",-17.05,108.91,662,0
"814",252.17,"Nuculopsis",-12.69,110.27,662,0
"815",252.17,"Nuculopsis",-16.83,86.45,309,0
"816",252.17,"Nuculopsis",2.65,135.92,702,0
"817",252.17,"Nuculopsis",-15.54,105.64,662,0
"818",252.17,"Nuculopsis (Nuculopsis)",1.4,127.6,693,1
"819",252.17,"Oriocrassatella",-15.41,104.04,652,1
"820",252.17,"Ornithopecten",-7.66,116.57,672,0
"821",252.17,"Orthonema",-15.41,104.04,652,1
"822",252.17,"Palaeanodonta",-16.12,104.18,652,1
"823",252.17,"Palaeolima",-13.05,115.6,672,0
"824",252.17,"Palaeolima",-12.18,105.8,662,0
"825",252.17,"Palaeolima",-13.05,115.6,672,0
"826",252.17,"Palaeolima",-13.04,115.6,672,0
"827",252.17,"Palaeolima",-7.66,116.57,672,0
"828",252.17,"Palaeolima",-13.05,115.6,672,0
"829",252.17,"Palaeolima",-14.85,105.33,662,0
"830",252.17,"Palaeolima",-14.85,105.33,662,0
"831",252.17,"Palaeolima",-37.2,55.08,602,0
"832",252.17,"Palaeolima",-35.24,52.12,602,0
"833",252.17,"Palaeolima",-15.12,104.77,662,0
"834",252.17,"Palaeolima",-7.66,116.57,672,0
"835",252.17,"Palaeolima",-16.33,108.17,662,0
"836",252.17,"Palaeolima",-14.4,106.47,662,0
"837",252.17,"Palaeolima",-11.67,105.29,653,0
"838",252.17,"Palaeolima",-15.13,104.76,662,0
"839",252.17,"Palaeolima",-15.13,104.76,662,0
"840",252.17,"Palaeolima",-15.54,105.64,662,0
"841",252.17,"Palaeolima",-15.26,104.61,662,0
"842",252.17,"Palaeolima",-15.26,104.61,662,0
"843",252.17,"Palaeolima",79.66,90.42,370,0
"844",252.17,"Palaeolima",-14.49,105.56,662,0
"845",252.17,"Palaeolima",-17.05,108.91,662,0
"846",252.17,"Palaeolima",-37.2,55.08,602,0
"847",252.17,"Palaeolima",-14.49,105.56,662,0
"848",252.17,"Palaeolima",-14.4,106.47,662,0
"849",252.17,"Palaeolima",-13.04,115.6,672,0
"850",252.17,"Palaeolima",-17.05,108.91,662,0
"851",252.17,"Palaeolima",-15.13,104.76,662,0
"852",252.17,"Palaeolima",-13.05,115.6,672,0
"853",252.17,"Palaeolima",-37.2,55.08,602,0
"854",252.17,"Palaeolima",-13.04,115.6,672,0
"855",252.17,"Palaeolima",-14.85,105.33,662,0
"856",252.17,"Palaeoneilo",-15.13,104.76,662,0
"857",252.17,"Palaeoneilo",-18.62,107.65,661,0
"858",252.17,"Palaeoneilo",-15.26,104.61,662,0
"859",252.17,"Palaeoneilo",-15.26,104.61,662,0
"860",252.17,"Palaeoneilo",2.14,130.16,693,0
"861",252.17,"Palaeoneilo",-37.2,55.08,602,0
"862",252.17,"Palaeoneilo",-15.13,104.76,662,0
"863",252.17,"Palaeoneilo",-15.26,104.61,662,0
"864",252.17,"Palaeoneilo",-15.26,104.61,662,0
"865",252.17,"Palaeoneilo",-15.54,105.64,662,0
"866",252.17,"Palaeoneilo",-18.62,107.65,661,0
"867",252.17,"Palaeoneilo",-17.05,108.91,662,0
"868",252.17,"Palaeoneilo",-15.42,104.08,652,0
"869",252.17,"Palaeoneilo",-13.79,115.78,672,0
"870",252.17,"Palaeoneilo",-13.79,115.78,672,0
"871",252.17,"Palaeoneilo",-15.26,104.61,662,0
"872",252.17,"Palaeoneilo",-16.04,105.72,662,0
"873",252.17,"Palaeoneilo",-17.05,108.91,662,0
"874",252.17,"Palaeoneilo",-13.79,115.78,672,0
"875",252.17,"Palaeoneilo",-13.79,115.78,672,0
"876",252.17,"Palaeoneilo",2.63,135.92,702,0
"877",252.17,"Palaeoneilo",-14.85,105.33,662,0
"878",252.17,"Palaeonucula",-15.54,105.64,662,0
"879",252.17,"Palaeostylus",13.35,-29.57,144,1
"880",252.17,"Palaeostylus",-16.95,108.49,662,1
"881",252.17,"Palaeostylus",-16.95,108.49,662,1
"882",252.17,"Palaeostylus",-18.47,107.63,661,1
"883",252.17,"Palaeostylus",-16.95,108.49,662,1
"884",252.17,"Palaeostylus",-18.47,107.63,661,1
"885",252.17,"Palanatina",-35.59,52.07,602,1
"886",252.17,"Paradoxipecten",-13.02,115.61,672,1
"887",252.17,"Paradoxipecten",-13.79,115.78,672,1
"888",252.17,"Paradoxipecten",-13.05,115.6,672,1
"889",252.17,"Paradoxipecten",-13.69,115.99,672,1
"890",252.17,"Paradoxipecten",-13.69,115.99,672,1
"891",252.17,"Paradoxipecten",-13.05,115.6,672,1
"892",252.17,"Paradoxipecten",-13.05,115.6,672,1
"893",252.17,"Paradoxipecten",-13.06,115.6,672,1
"894",252.17,"Paradoxipecten",-13.05,115.6,672,1
"895",252.17,"Paradoxipecten",-8.68,114.08,672,1
"896",252.17,"Paradoxipecten",-13.05,115.6,672,1
"897",252.17,"Paradoxipecten",-13.05,115.6,672,1
"898",252.17,"Paradoxipecten",-16.83,86.45,309,1
"899",252.17,"Paradoxipecten",-13.69,115.99,672,1
"900",252.17,"Paradoxipecten",-17.05,108.91,662,1
"901",252.17,"Paradoxipecten",-13.06,115.6,672,1
"902",252.17,"Paradoxipecten",-13.05,115.6,672,1
"903",252.17,"Parallelodon",-15.54,105.64,662,0
"904",252.17,"Parallelodon",-35.32,52.06,602,0
"905",252.17,"Parallelodon",2.13,129.93,693,0
"906",252.17,"Parallelodon",-14.85,105.33,662,0
"907",252.17,"Parallelodon",-15.26,104.61,662,0
"908",252.17,"Parallelodon",-15.26,104.61,662,0
"909",252.17,"Parallelodon",-15.26,104.61,662,0
"910",252.17,"Parallelodon",-15.26,104.61,662,0
"911",252.17,"Parallelodon",-35.24,52.12,602,0
"912",252.17,"Parallelodon",-16.83,86.45,309,0
"913",252.17,"Parallelodon",-14.85,105.33,662,0
"914",252.17,"Parallelodon",-15.26,104.61,662,0
"915",252.17,"Parallelodon",2.16,129.89,693,0
"916",252.17,"Parallelodon",-87.27,-122.32,614,0
"917",252.17,"Parallelodon",-17.05,108.91,662,0
"918",252.17,"Paraschizodus",15.3,-26.07,154,1
"919",252.17,"Patellilabia",-14.85,105.33,662,1
"920",252.17,"Patellilabia",-14.85,105.33,662,1
"921",252.17,"Patellilabia",-14.85,105.33,662,1
"922",252.17,"Patellilabia",-16.95,108.49,662,1
"923",252.17,"Patellilabia",-14.85,105.33,662,1
"924",252.17,"Patellilabia",-15.26,104.61,662,1
"925",252.17,"Patellilabia",-17.05,108.91,662,1
"926",252.17,"Pecten",12.07,36.15,247,0
"927",252.17,"Pecten",11.68,36.38,247,0
"928",252.17,"Pecten",12.12,36.16,247,0
"929",252.17,"Pecten",12.16,36.14,247,0
"930",252.17,"Peribositra",-7.58,116.55,672,0
"931",252.17,"Peribositra",-7.58,116.55,672,0
"932",252.17,"Permianaia",38.27,48.85,269,1
"933",252.17,"Permoperna",-13.04,115.6,672,1
"934",252.17,"Permoperna",-14.4,106.47,662,1
"935",252.17,"Permoperna",-17.05,108.91,662,1
"936",252.17,"Permoperna",-14.4,106.47,662,1
"937",252.17,"Permoperna",-14.4,106.47,662,1
"938",252.17,"Permoperna",-11.67,105.29,653,1
"939",252.17,"Permoperna",-8.26,115.31,672,1
"940",252.17,"Permoperna",-13.06,115.6,672,1
"941",252.17,"Permoperna",-13.05,115.6,672,1
"942",252.17,"Permoperna",-15.41,104.04,652,1
"943",252.17,"Permoperna",-13.05,115.6,672,1
"944",252.17,"Permoperna",-11.67,105.28,653,1
"945",252.17,"Permoperna",-13.6,111.74,662,1
"946",252.17,"Permoperna",-15.13,104.76,662,1
"947",252.17,"Permoperna",-17.05,108.91,662,1
"948",252.17,"Permophorus",13.38,-29.54,144,0
"949",252.17,"Permophorus",2.18,129.88,693,0
"950",252.17,"Permophorus",-12.67,110.61,662,0
"951",252.17,"Permophorus",13.35,-29.57,144,0
"952",252.17,"Permophorus",-14.73,104.99,662,0
"953",252.17,"Permophorus",13.36,-29.54,144,0
"954",252.17,"Permophorus",-35.54,52.06,602,0
"955",252.17,"Permophorus",-35.59,52.2,602,0
"956",252.17,"Permophorus",13.33,-29.58,144,0
"957",252.17,"Permophorus",-35.41,52.06,602,0
"958",252.17,"Permophorus",-37.2,55.08,602,0
"959",252.17,"Permophorus",13.37,-29.5,144,0
"960",252.17,"Permophorus",-16.04,105.72,662,0
"961",252.17,"Pernopecten",-15.26,104.61,662,0
"962",252.17,"Pernopecten",-15.26,104.61,662,0
"963",252.17,"Pernopecten",7.55,40.29,246,0
"964",252.17,"Pernopecten",-13.69,115.99,672,0
"965",252.17,"Pernopecten",2.18,129.88,693,0
"966",252.17,"Pernopecten",-15.26,104.61,662,0
"967",252.17,"Pernopecten",-13.02,115.61,672,0
"968",252.17,"Pernopecten",7.55,40.29,246,0
"969",252.17,"Pernopecten",-14.49,105.56,662,0
"970",252.17,"Pernopecten",-13.79,115.78,672,0
"971",252.17,"Pernopecten",-13.79,115.78,672,0
"972",252.17,"Pernopecten",-13.69,115.99,672,0
"973",252.17,"Pernopecten",7.55,40.29,246,0
"974",252.17,"Pernopecten",7.55,40.29,246,0
"975",252.17,"Pernopecten",-16.83,86.45,309,0
"976",252.17,"Pernopecten",-15.26,104.61,662,0
"977",252.17,"Pernopecten",7.55,40.29,246,0
"978",252.17,"Pernopecten",-15.12,104.77,662,0
"979",252.17,"Pernopecten",-13.79,115.78,672,0
"980",252.17,"Pernopecten",-15.13,104.76,662,0
"981",252.17,"Pernopecten",-17.05,108.91,662,0
"982",252.17,"Pernopecten",-13.04,115.6,672,0
"983",252.17,"Pernopecten",-15.26,104.61,662,0
"984",252.17,"Pernopecten",-15.13,104.76,662,0
"985",252.17,"Pernopecten",-35.32,52.06,602,0
"986",252.17,"Pernopecten",-15.13,104.76,662,0
"987",252.17,"Pernopecten",-14.49,105.56,662,0
"988",252.17,"Pernopecten",7.55,40.29,246,0
"989",252.17,"Pernopecten",-15.26,104.61,662,0
"990",252.17,"Pernopecten",7.55,40.29,246,0
"991",252.17,"Pernopecten",-14.49,105.54,662,0
"992",252.17,"Pernopecten",-15.42,104.08,652,0
